Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
R,0.1362,0.790247,45
H,0.1363,0.789696,89
M,0.1363,0.789696,46
Q,0.1363,0.789696,81
R,0.1363,0.789696,28
H,0.1364,0.789784,83
M,0.1364,0.789784,53
Q,0.1364,0.789784,71
R,0.1364,0.789784,42
H,0.1365,0.789558,75
M,0.1365,0.789558,49
Q,0.1365,0.789558,72
R,0.1365,0.789558,29
H,0.1366,0.789675,87
M,0.1366,0.789675,47
Q,0.1366,0.789675,88
R,0.1366,0.789675,37
H,0.1367,0.789331,81
M,0.1367,0.789331,49
Q,0.1367,0.789331,74
R,0.1367,0.789331,35
H,0.1368,0.789373,91
M,0.1368,0.789373,59
Q,0.1368,0.789373,79
R,0.1368,0.789373,27
H,0.1369,0.789000,92
M,0.1369,0.789000,50
Q,0.1369,0.789000,82
R,0.1369,0.789000,28
H,0.1370,0.789124,81
M,0.1370,0.789124,49
Q,0.1370,0.789124,78
R,0.1370,0.789124,28
H,0.1371,0.788980,91
M,0.1371,0.788980,49
Q,0.1371,0.788980,77
R,0.1371,0.788980,28
H,0.1372,0.788952,89
M,0.1372,0.788952,45
Q,0.1372,0.788952,86
R,0.1372,0.788952,38
H,0.1373,0.788624,83
M,0.1373,0.788624,43
Q,0.1373,0.788624,71
R,0.1373,0.788624,33
H,0.1374,0.788424,87
M,0.1374,0.788424,54
Q,0.1374,0.788424,78
R,0.1374,0.788424,27
H,0.1375,0.788400,77
M,0.1375,0.788400,54
Q,0.1375,0.788400,78
R,0.1375,0.788400,27
H,0.1376,0.788341,82
M,0.1376,0.788341,47
Q,0.1376,0.788341,77
R,0.1376,0.788341,34
H,0.1377,0.788358,88
M,0.1377,0.788358,52
Q,0.1377,0.788358,78
R,0.1377,0.788358,33
H,0.1378,0.788220,83
M,0.1378,0.788220,52
Q,0.1378,0.788220,87
R,0.1378,0.788220,31
H,0.1379,0.787915,97
M,0.1379,0.787915,49
Q,0.1379,0.787915,78
R,0.1379,0.787915,28
H,0.1380,0.787866,91
M,0.1380,0.787866,46
Q,0.1380,0.787866,75
R,0.1380,0.787866,46
H,0.1381,0.787645,92
M,0.1381,0.787645,51
Q,0.1381,0.787645,78
R,0.1381,0.787645,28
H,0.1382,0.787708,83
M,0.1382,0.787708,51
Q,0.1382,0.787708,74
R,0.1382,0.787708,38
H,0.1383,0.787641,86
M,0.1383,0.787641,49
Q,0.1383,0.787641,70
R,0.1383,0.787641,31
H,0.1384,0.787384,80
M,0.1384,0.787384,49
Q,0.1384,0.787384,82
R,0.1384,0.787384,31
H,0.1385,0.787490,88
M,0.1385,0.787490,50
Q,0.1385,0.787490,82
R,0.1385,0.787490,29
H,0.1386,0.787150,93
M,0.1386,0.787150,44
Q,0.1386,0.787150,78
R,0.1386,0.787150,27
H,0.1387,0.786950,88
M,0.1387,0.786950,44
Q,0.1387,0.786950,66
R,0.1387,0.786950,41
H,0.1388,0.786953,95
M,0.1388,0.786953,50
Q,0.1388,0.786953,77
R,0.1388,0.786953,28
H,0.1389,0.786785,84
M,0.1389,0.786785,59
Q,0.1389,0.786785,74
R,0.1389,0.786785,28
H,0.1390,0.786518,85
M,0.1390,0.786518,49
Q,0.1390,0.786518,75
R,0.1390,0.786518,27
H,0.1391,0.786593,90
M,0.1391,0.786593,43
Q,0.1391,0.786593,68
R,0.1391,0.786593,37
H,0.1392,0.786565,94
M,0.1392,0.786565,49
Q,0.1392,0.786565,69
R,0.1392,0.786565,42
H,0.1393,0.786304,96
M,0.1393,0.786304,53
Q,0.1393,0.786304,78
R,0.1393,0.786304,28
H,0.1394,0.786054,91
M,0.1394,0.786054,52
Q,0.1394,0.786054,83
R,0.1394,0.786054,27
H,0.1395,0.785770,81
M,0.1395,0.785770,47
Q,0.1395,0.785770,73
R,0.1395,0.785770,28
H,0.1396,0.785905,81
M,0.1396,0.785905,44
Q,0.1396,0.785905,73
R,0.1396,0.785905,33
H,0.1397,0.785955,100
M,0.1397,0.785955,43
Q,0.1397,0.785955,73
R,0.1397,0.785955,34
H,0.1398,0.785647,93
M,0.1398,0.785647,48
Q,0.1398,0.785647,79
R,0.1398,0.785647,38
H,0.1399,0.785655,81
M,0.1399,0.785655,54
Q,0.1399,0.785655,75
R,0.1399,0.785655,32
H,0.1400,0.785395,88
M,0.1400,0.785395,53
Q,0.1400,0.785395,69
R,0.1400,0.785395,28
H,0.1401,0.785417,84
M,0.1401,0.785417,45
Q,0.1401,0.785417,84
R,0.1401,0.785417,32
H,0.1402,0.785514,90
M,0.1402,0.785514,48
Q,0.1402,0.785514,74
R,0.1402,0.785514,35
H,0.1403,0.785079,85
M,0.1403,0.785079,50
Q,0.1403,0.785079,81
R,0.1403,0.785079,31
H,0.1404,0.785206,89
M,0.1404,0.785206,56
Q,0.1404,0.785206,80
R,0.1404,0.785206,39
H,0.1405,0.784935,98
M,0.1405,0.784935,47
Q,0.1405,0.784935,69
R,0.1405,0.784935,42
H,0.1406,0.785066,93
M,0.1406,0.785066,46
Q,0.1406,0.785066,82
R,0.1406,0.785066,28
H,0.1407,0.785031,93
M,0.1407,0.785031,53
Q,0.1407,0.785031,75
R,0.1407,0.785031,42
H,0.1408,0.784698,89
M,0.1408,0.784698,52
Q,0.1408,0.784698,71
R,0.1408,0.784698,27
H,0.1409,0.784264,90
M,0.1409,0.784264,50
Q,0.1409,0.784264,70
R,0.1409,0.784264,27
H,0.1410,0.784340,88
M,0.1410,0.784340,44
Q,0.1410,0.784340,79
R,0.1410,0.784340,36
H,0.1411,0.784245,89
M,0.1411,0.784245,51
Q,0.1411,0.784245,75
R,0.1411,0.784245,27
H,0.1412,0.784017,84
M,0.1412,0.784017,49
Q,0.1412,0.784017,78
R,0.1412,0.784017,39
H,0.1413,0.784018,89
M,0.1413,0.784018,44
Q,0.1413,0.784018,79
R,0.1413,0.784018,42
H,0.1414,0.783949,97
M,0.1414,0.783949,52
Q,0.1414,0.783949,66
R,0.1414,0.783949,27
H,0.1415,0.784175,91
M,0.1415,0.784175,47
Q,0.1415,0.784175,79
R,0.1415,0.784175,35
H,0.1416,0.783530,88
M,0.1416,0.783530,54
Q,0.1416,0.783530,70
R,0.1416,0.783530,34
H,0.1417,0.783888,100
M,0.1417,0.783888,52
Q,0.1417,0.783888,75
R,0.1417,0.783888,33
H,0.1418,0.783264,88
M,0.1418,0.783264,50
Q,0.1418,0.783264,77
R,0.1418,0.783264,35
H,0.1419,0.783373,88
M,0.1419,0.783373,49
Q,0.1419,0.783373,87
R,0.1419,0.783373,33
H,0.1420,0.783237,91
M,0.1420,0.783237,54
Q,0.1420,0.783237,71
R,0.1420,0.783237,27
H,0.1421,0.783300,87
M,0.1421,0.783300,51
Q,0.1421,0.783300,73
R,0.1421,0.783300,39
H,0.1422,0.782989,84
M,0.1422,0.782989,45
Q,0.1422,0.782989,83
R,0.1422,0.782989,41
H,0.1423,0.783141,82
M,0.1423,0.783141,43
Q,0.1423,0.783141,81
R,0.1423,0.783141,28
H,0.1424,0.783077,80
M,0.1424,0.783077,47
Q,0.1424,0.783077,79
R,0.1424,0.783077,27
H,0.1425,0.782610,94
M,0.1425,0.782610,46
Q,0.1425,0.782610,79
R,0.1425,0.782610,28
H,0.1426,0.782814,91
M,0.1426,0.782814,50
Q,0.1426,0.782814,75
R,0.1426,0.782814,27
H,0.1427,0.782461,79
M,0.1427,0.782461,48
Q,0.1427,0.782461,80
R,0.1427,0.782461,40
H,0.1428,0.782424,84
M,0.1428,0.782424,55
Q,0.1428,0.782424,73
R,0.1428,0.782424,29
H,0.1429,0.782333,83
M,0.1429,0.782333,52
Q,0.1429,0.782333,75
R,0.1429,0.782333,44
H,0.1430,0.782097,90
M,0.1430,0.782097,46
Q,0.1430,0.782097,73
R,0.1430,0.782097,35
H,0.1431,0.782207,92
M,0.1431,0.782207,56
Q,0.1431,0.782207,82
R,0.1431,0.782207,36
H,0.1432,0.781998,95
M,0.1432,0.781998,54
Q,0.1432,0.781998,81
R,0.1432,0.781998,46
H,0.1433,0.781846,88
M,0.1433,0.781846,44
Q,0.1433,0.781846,71
R,0.1433,0.781846,28
H,0.1434,0.781746,95
M,0.1434,0.781746,59
Q,0.1434,0.781746,78
R,0.1434,0.781746,40
H,0.1435,0.781744,97
M,0.1435,0.781744,44
Q,0.1435,0.781744,75
R,0.1435,0.781744,32
H,0.1436,0.781432,90
M,0.1436,0.781432,57
Q,0.1436,0.781432,81
R,0.1436,0.781432,33
H,0.1437,0.780971,104
M,0.1437,0.780971,48
Q,0.1437,0.780971,73
R,0.1437,0.780971,40
H,0.1438,0.781472,93
M,0.1438,0.781472,49
Q,0.1438,0.781472,80
R,0.1438,0.781472,29
H,0.1439,0.781149,96
M,0.1439,0.781149,68
Q,0.1439,0.781149,94
R,0.1439,0.781149,35
H,0.1440,0.780969,103
M,0.1440,0.780969,49
Q,0.1440,0.780969,119
R,0.1440,0.780969,39
H,0.1441,0.781147,92
M,0.1441,0.781147,48
Q,0.1441,0.781147,77
R,0.1441,0.781147,28
H,0.1442,0.780881,91
M,0.1442,0.780881,52
Q,0.1442,0.780881,79
R,0.1442,0.780881,48
H,0.1443,0.780652,81
M,0.1443,0.780652,46
Q,0.1443,0.780652,99
R,0.1443,0.780652,35
H,0.1444,0.780393,96
M,0.1444,0.780393,57
Q,0.1444,0.780393,88
R,0.1444,0.780393,32
H,0.1445,0.780830,84
M,0.1445,0.780830,54
Q,0.1445,0.780830,83
R,0.1445,0.780830,34
H,0.1446,0.780574,93
M,0.1446,0.780574,46
Q,0.1446,0.780574,83
R,0.1446,0.780574,36
H,0.1447,0.780175,96
M,0.1447,0.780175,53
Q,0.1447,0.780175,89
R,0.1447,0.780175,39
H,0.1448,0.780208,98
M,0.1448,0.780208,50
Q,0.1448,0.780208,84
R,0.1448,0.780208,31
H,0.1449,0.779840,86
M,0.1449,0.779840,57
Q,0.1449,0.779840,80
R,0.1449,0.779840,28
H,0.1450,0.779895,96
M,0.1450,0.779895,52
Q,0.1450,0.779895,73
R,0.1450,0.779895,34
H,0.1451,0.780111,103
M,0.1451,0.780111,52
Q,0.1451,0.780111,78
R,0.1451,0.780111,40
H,0.1452,0.779362,109
M,0.1452,0.779362,58
Q,0.1452,0.779362,92
R,0.1452,0.779362,46
H,0.1453,0.780039,97
M,0.1453,0.780039,55
Q,0.1453,0.780039,74
R,0.1453,0.780039,30
H,0.1454,0.779632,99
M,0.1454,0.779632,64
Q,0.1454,0.779632,86
R,0.1454,0.779632,39
H,0.1455,0.779455,97
M,0.1455,0.779455,47
Q,0.1455,0.779455,92
R,0.1455,0.779455,29
H,0.1456,0.779216,100
M,0.1456,0.779216,50
Q,0.1456,0.779216,74
R,0.1456,0.779216,34
H,0.1457,0.779292,98
M,0.1457,0.779292,51
Q,0.1457,0.779292,92
R,0.1457,0.779292,37
H,0.1458,0.779080,105
M,0.1458,0.779080,57
Q,0.1458,0.779080,100
R,0.1458,0.779080,36
H,0.1459,0.779047,111
M,0.1459,0.779047,64
Q,0.1459,0.779047,83
R,0.1459,0.779047,28
H,0.1460,0.778875,190
M,0.1460,0.778875,67
Q,0.1460,0.778875,90
R,0.1460,0.778875,29
H,0.1461,0.778555,91
M,0.1461,0.778555,57
Q,0.1461,0.778555,76
R,0.1461,0.778555,28
H,0.1462,0.778747,110
M,0.1462,0.778747,49
Q,0.1462,0.778747,73
R,0.1462,0.778747,51
H,0.1463,0.778606,90
M,0.1463,0.778606,54
Q,0.1463,0.778606,99
R,0.1463,0.778606,28
H,0.1464,0.778168,90
M,0.1464,0.778168,58
Q,0.1464,0.778168,88
R,0.1464,0.778168,44
H,0.1465,0.777957,127
M,0.1465,0.777957,53
Q,0.1465,0.777957,75
R,0.1465,0.777957,41
H,0.1466,0.778206,91
M,0.1466,0.778206,45
Q,0.1466,0.778206,72
R,0.1466,0.778206,31
H,0.1467,0.778188,98
M,0.1467,0.778188,55
Q,0.1467,0.778188,86
R,0.1467,0.778188,42
H,0.1468,0.777995,119
M,0.1468,0.777995,55
Q,0.1468,0.777995,76
R,0.1468,0.777995,37
H,0.1469,0.778233,109
M,0.1469,0.778233,55
Q,0.1469,0.778233,82
R,0.1469,0.778233,29
H,0.1470,0.777774,96
M,0.1470,0.777774,53
Q,0.1470,0.777774,93
R,0.1470,0.777774,42
H,0.1471,0.777630,116
M,0.1471,0.777630,55
Q,0.1471,0.777630,79
R,0.1471,0.777630,39
H,0.1472,0.777445,107
M,0.1472,0.777445,46
Q,0.1472,0.777445,74
R,0.1472,0.777445,51
H,0.1473,0.777639,101
M,0.1473,0.777639,49
Q,0.1473,0.777639,79
R,0.1473,0.777639,29
H,0.1474,0.777373,82
M,0.1474,0.777373,58
Q,0.1474,0.777373,76
R,0.1474,0.777373,31
H,0.1475,0.777190,106
M,0.1475,0.777190,44
Q,0.1475,0.777190,92
R,0.1475,0.777190,30
H,0.1476,0.777186,85
M,0.1476,0.777186,58
Q,0.1476,0.777186,78
R,0.1476,0.777186,48
H,0.1477,0.777082,104
M,0.1477,0.777082,52
Q,0.1477,0.777082,81
R,0.1477,0.777082,40
H,0.1478,0.776681,94
M,0.1478,0.776681,53
Q,0.1478,0.776681,72
R,0.1478,0.776681,29
H,0.1479,0.776817,89
M,0.1479,0.776817,49
Q,0.1479,0.776817,82
R,0.1479,0.776817,27
H,0.1480,0.776782,88
M,0.1480,0.776782,46
Q,0.1480,0.776782,78
R,0.1480,0.776782,27
H,0.1481,0.776225,96
M,0.1481,0.776225,53
Q,0.1481,0.776225,88
R,0.1481,0.776225,50
H,0.1482,0.776058,100
M,0.1482,0.776058,51
Q,0.1482,0.776058,90
R,0.1482,0.776058,41
H,0.1483,0.776328,92
M,0.1483,0.776328,55
Q,0.1483,0.776328,95
R,0.1483,0.776328,34
H,0.1484,0.776054,90
M,0.1484,0.776054,59
Q,0.1484,0.776054,81
R,0.1484,0.776054,33
H,0.1485,0.775725,87
M,0.1485,0.775725,50
Q,0.1485,0.775725,86
R,0.1485,0.775725,37
H,0.1486,0.775873,136
M,0.1486,0.775873,57
Q,0.1486,0.775873,77
R,0.1486,0.775873,28
H,0.1487,0.775803,92
M,0.1487,0.775803,52
Q,0.1487,0.775803,88
R,0.1487,0.775803,56
H,0.1488,0.775597,91
M,0.1488,0.775597,52
Q,0.1488,0.775597,75
R,0.1488,0.775597,33
H,0.1489,0.775415,109
M,0.1489,0.775415,51
Q,0.1489,0.775415,89
R,0.1489,0.775415,29
H,0.1490,0.775731,101
M,0.1490,0.775731,48
Q,0.1490,0.775731,81
R,0.1490,0.775731,39
H,0.1491,0.775074,91
M,0.1491,0.775074,47
Q,0.1491,0.775074,83
R,0.1491,0.775074,29
H,0.1492,0.775350,90
M,0.1492,0.775350,47
Q,0.1492,0.775350,86
R,0.1492,0.775350,41
H,0.1493,0.775144,92
M,0.1493,0.775144,44
Q,0.1493,0.775144,81
R,0.1493,0.775144,30
H,0.1494,0.775039,103
M,0.1494,0.775039,51
Q,0.1494,0.775039,70
R,0.1494,0.775039,35
H,0.1495,0.774840,103
M,0.1495,0.774840,56
Q,0.1495,0.774840,71
R,0.1495,0.774840,28
H,0.1496,0.774708,92
M,0.1496,0.774708,49
Q,0.1496,0.774708,86
R,0.1496,0.774708,28
H,0.1497,0.774902,94
M,0.1497,0.774902,46
Q,0.1497,0.774902,75
R,0.1497,0.774902,42
H,0.1498,0.774483,91
M,0.1498,0.774483,55
Q,0.1498,0.774483,76
R,0.1498,0.774483,29
H,0.1499,0.774747,86
M,0.1499,0.774747,62
Q,0.1499,0.774747,86
R,0.1499,0.774747,35
H,0.1500,0.774748,92
M,0.1500,0.774748,52
Q,0.1500,0.774748,82
R,0.1500,0.774748,37
H,0.1501,0.773915,107
M,0.1501,0.773915,60
Q,0.1501,0.773915,91
R,0.1501,0.773915,35
H,0.1502,0.774279,97
M,0.1502,0.774279,56
Q,0.1502,0.774279,89
R,0.1502,0.774279,43
H,0.1503,0.774059,164
M,0.1503,0.774059,67
Q,0.1503,0.774059,77
R,0.1503,0.774059,33
H,0.1504,0.774072,91
M,0.1504,0.774072,64
Q,0.1504,0.774072,81
R,0.1504,0.774072,32
H,0.1505,0.774118,101
M,0.1505,0.774118,65
Q,0.1505,0.774118,84
R,0.1505,0.774118,30
H,0.1506,0.773907,94
M,0.1506,0.773907,62
Q,0.1506,0.773907,75
R,0.1506,0.773907,34
H,0.1507,0.773924,105
M,0.1507,0.773924,48
Q,0.1507,0.773924,77
R,0.1507,0.773924,41
H,0.1508,0.773649,89
M,0.1508,0.773649,53
Q,0.1508,0.773649,84
R,0.1508,0.773649,29
H,0.1509,0.773405,100
M,0.1509,0.773405,64
Q,0.1509,0.773405,82
R,0.1509,0.773405,39
H,0.1510,0.773400,99
M,0.1510,0.773400,52
Q,0.1510,0.773400,69
R,0.1510,0.773400,30
H,0.1511,0.772994,82
M,0.1511,0.772994,45
Q,0.1511,0.772994,68
R,0.1511,0.772994,34
H,0.1512,0.772740,93
M,0.1512,0.772740,49
Q,0.1512,0.772740,77
R,0.1512,0.772740,46
H,0.1513,0.773089,87
M,0.1513,0.773089,48
Q,0.1513,0.773089,67
R,0.1513,0.773089,34
H,0.1514,0.773036,79
M,0.1514,0.773036,70
Q,0.1514,0.773036,82
R,0.1514,0.773036,34
H,0.1515,0.772971,92
M,0.1515,0.772971,56
Q,0.1515,0.772971,70
R,0.1515,0.772971,32
H,0.1516,0.772766,94
M,0.1516,0.772766,51
Q,0.1516,0.772766,76
R,0.1516,0.772766,29
H,0.1517,0.772778,87
M,0.1517,0.772778,52
Q,0.1517,0.772778,84
R,0.1517,0.772778,32
H,0.1518,0.772432,85
M,0.1518,0.772432,45
Q,0.1518,0.772432,74
R,0.1518,0.772432,34
H,0.1519,0.772585,98
M,0.1519,0.772585,59
Q,0.1519,0.772585,75
R,0.1519,0.772585,36
H,0.1520,0.772322,90
M,0.1520,0.772322,52
Q,0.1520,0.772322,74
R,0.1520,0.772322,44
H,0.1521,0.772064,92
M,0.1521,0.772064,46
Q,0.1521,0.772064,91
R,0.1521,0.772064,28
H,0.1522,0.772508,88
M,0.1522,0.772508,46
Q,0.1522,0.772508,75
R,0.1522,0.772508,40
H,0.1523,0.771720,98
M,0.1523,0.771720,49
Q,0.1523,0.771720,71
R,0.1523,0.771720,28
H,0.1524,0.771964,89
M,0.1524,0.771964,57
Q,0.1524,0.771964,75
R,0.1524,0.771964,32
H,0.1525,0.771719,86
M,0.1525,0.771719,46
Q,0.1525,0.771719,78
R,0.1525,0.771719,27
H,0.1526,0.771668,81
M,0.1526,0.771668,53
Q,0.1526,0.771668,74
R,0.1526,0.771668,38
H,0.1527,0.771500,87
M,0.1527,0.771500,52
Q,0.1527,0.771500,71
R,0.1527,0.771500,46
H,0.1528,0.771344,102
M,0.1528,0.771344,49
Q,0.1528,0.771344,85
R,0.1528,0.771344,33
H,0.1529,0.771151,105
M,0.1529,0.771151,57
Q,0.1529,0.771151,78
R,0.1529,0.771151,29
H,0.1530,0.771085,100
M,0.1530,0.771085,49
Q,0.1530,0.771085,79
R,0.1530,0.771085,43
H,0.1531,0.771021,101
M,0.1531,0.771021,56
Q,0.1531,0.771021,99
R,0.1531,0.771021,33
H,0.1532,0.770485,98
M,0.1532,0.770485,52
Q,0.1532,0.770485,73
R,0.1532,0.770485,36
H,0.1533,0.770941,93
M,0.1533,0.770941,52
Q,0.1533,0.770941,79
R,0.1533,0.770941,31
H,0.1534,0.770742,106
M,0.1534,0.770742,61
Q,0.1534,0.770742,85
R,0.1534,0.770742,35
H,0.1535,0.770665,92
M,0.1535,0.770665,47
Q,0.1535,0.770665,75
R,0.1535,0.770665,35
H,0.1536,0.770719,87
M,0.1536,0.770719,54
Q,0.1536,0.770719,83
R,0.1536,0.770719,28
H,0.1537,0.770622,89
M,0.1537,0.770622,55
Q,0.1537,0.770622,77
R,0.1537,0.770622,32
H,0.1538,0.770593,91
M,0.1538,0.770593,54
Q,0.1538,0.770593,82
R,0.1538,0.770593,30
H,0.1539,0.770153,87
M,0.1539,0.770153,55
Q,0.1539,0.770153,78
R,0.1539,0.770153,33
H,0.1540,0.770060,95
M,0.1540,0.770060,47
Q,0.1540,0.770060,70
R,0.1540,0.770060,29
H,0.1541,0.769978,91
M,0.1541,0.769978,60
Q,0.1541,0.769978,79
R,0.1541,0.769978,35
H,0.1542,0.769966,88
M,0.1542,0.769966,56
Q,0.1542,0.769966,81
R,0.1542,0.769966,35
H,0.1543,0.769771,85
M,0.1543,0.769771,48
Q,0.1543,0.769771,78
R,0.1543,0.769771,35
H,0.1544,0.769921,100
M,0.1544,0.769921,54
Q,0.1544,0.769921,78
R,0.1544,0.769921,40
H,0.1545,0.769339,88
M,0.1545,0.769339,48
Q,0.1545,0.769339,68
R,0.1545,0.769339,27
H,0.1546,0.769494,94
M,0.1546,0.769494,44
Q,0.1546,0.769494,80
R,0.1546,0.769494,54
H,0.1547,0.769312,93
M,0.1547,0.769312,45
Q,0.1547,0.769312,82
R,0.1547,0.769312,38
H,0.1548,0.769415,88
M,0.1548,0.769415,47
Q,0.1548,0.769415,88
R,0.1548,0.769415,40
H,0.1549,0.768945,95
M,0.1549,0.768945,56
Q,0.1549,0.768945,80
R,0.1549,0.768945,37
H,0.1550,0.768947,100
M,0.1550,0.768947,59
Q,0.1550,0.768947,81
R,0.1550,0.768947,34
H,0.1551,0.769098,92
M,0.1551,0.769098,46
Q,0.1551,0.769098,76
R,0.1551,0.769098,34
H,0.1552,0.768520,102
M,0.1552,0.768520,46
Q,0.1552,0.768520,72
R,0.1552,0.768520,38
H,0.1553,0.768704,110
M,0.1553,0.768704,50
Q,0.1553,0.768704,86
R,0.1553,0.768704,46
H,0.1554,0.768535,89
M,0.1554,0.768535,55
Q,0.1554,0.768535,82
R,0.1554,0.768535,42
H,0.1555,0.768695,86
M,0.1555,0.768695,46
Q,0.1555,0.768695,96
R,0.1555,0.768695,37
H,0.1556,0.768319,102
M,0.1556,0.768319,48
Q,0.1556,0.768319,84
R,0.1556,0.768319,29
H,0.1557,0.768372,98
M,0.1557,0.768372,52
Q,0.1557,0.768372,82
R,0.1557,0.768372,32
H,0.1558,0.768032,93
M,0.1558,0.768032,51
Q,0.1558,0.768032,84
R,0.1558,0.768032,28
H,0.1559,0.767879,90
M,0.1559,0.767879,58
Q,0.1559,0.767879,85
R,0.1559,0.767879,28
H,0.1560,0.767873,98
M,0.1560,0.767873,57
Q,0.1560,0.767873,79
R,0.1560,0.767873,28
H,0.1561,0.767358,97
M,0.1561,0.767358,48
Q,0.1561,0.767358,75
R,0.1561,0.767358,29
H,0.1562,0.767328,93
M,0.1562,0.767328,50
Q,0.1562,0.767328,81
R,0.1562,0.767328,58
H,0.1563,0.767654,93
M,0.1563,0.767654,58
Q,0.1563,0.767654,90
R,0.1563,0.767654,29
H,0.1564,0.767755,93
M,0.1564,0.767755,54
Q,0.1564,0.767755,74
R,0.1564,0.767755,34
H,0.1565,0.767460,92
M,0.1565,0.767460,51
Q,0.1565,0.767460,93
R,0.1565,0.767460,29
H,0.1566,0.767551,110
M,0.1566,0.767551,54
Q,0.1566,0.767551,75
R,0.1566,0.767551,33
H,0.1567,0.767338,97
M,0.1567,0.767338,50
Q,0.1567,0.767338,88
R,0.1567,0.767338,37
H,0.1568,0.767217,101
M,0.1568,0.767217,58
Q,0.1568,0.767217,84
R,0.1568,0.767217,36
H,0.1569,0.766930,120
M,0.1569,0.766930,58
Q,0.1569,0.766930,83
R,0.1569,0.766930,28
H,0.1570,0.767004,89
M,0.1570,0.767004,53
Q,0.1570,0.767004,75
R,0.1570,0.767004,32
H,0.1571,0.766840,101
M,0.1571,0.766840,58
Q,0.1571,0.766840,91
R,0.1571,0.766840,40
H,0.1572,0.766612,106
M,0.1572,0.766612,54
Q,0.1572,0.766612,88
R,0.1572,0.766612,47
H,0.1573,0.766312,92
M,0.1573,0.766312,48
Q,0.1573,0.766312,81
R,0.1573,0.766312,31
H,0.1574,0.766417,96
M,0.1574,0.766417,59
Q,0.1574,0.766417,81
R,0.1574,0.766417,31
H,0.1575,0.766291,89
M,0.1575,0.766291,49
Q,0.1575,0.766291,86
R,0.1575,0.766291,37
H,0.1576,0.766171,100
M,0.1576,0.766171,49
Q,0.1576,0.766171,73
R,0.1576,0.766171,32
H,0.1577,0.766267,97
M,0.1577,0.766267,48
Q,0.1577,0.766267,81
R,0.1577,0.766267,41
H,0.1578,0.765792,95
M,0.1578,0.765792,47
Q,0.1578,0.765792,85
R,0.1578,0.765792,29
H,0.1579,0.765450,94
M,0.1579,0.765450,53
Q,0.1579,0.765450,82
R,0.1579,0.765450,36
H,0.1580,0.765545,94
M,0.1580,0.765545,52
Q,0.1580,0.765545,83
R,0.1580,0.765545,41
H,0.1581,0.765628,108
M,0.1581,0.765628,49
Q,0.1581,0.765628,78
R,0.1581,0.765628,27
H,0.1582,0.765331,102
M,0.1582,0.765331,46
Q,0.1582,0.765331,78
R,0.1582,0.765331,44
H,0.1583,0.765514,110
M,0.1583,0.765514,51
Q,0.1583,0.765514,88
R,0.1583,0.765514,27
H,0.1584,0.765275,100
M,0.1584,0.765275,60
Q,0.1584,0.765275,87
R,0.1584,0.765275,31
H,0.1585,0.765291,112
M,0.1585,0.765291,51
Q,0.1585,0.765291,83
R,0.1585,0.765291,34
H,0.1586,0.765284,83
M,0.1586,0.765284,54
Q,0.1586,0.765284,84
R,0.1586,0.765284,33
H,0.1587,0.764979,104
M,0.1587,0.764979,56
Q,0.1587,0.764979,81
R,0.1587,0.764979,39
H,0.1588,0.764730,101
M,0.1588,0.764730,53
Q,0.1588,0.764730,80
R,0.1588,0.764730,38
H,0.1589,0.765120,94
M,0.1589,0.765120,58
Q,0.1589,0.765120,70
R,0.1589,0.765120,29
H,0.1590,0.765267,98
M,0.1590,0.765267,76
Q,0.1590,0.765267,97
R,0.1590,0.765267,48
H,0.1591,0.764412,103
M,0.1591,0.764412,55
Q,0.1591,0.764412,90
R,0.1591,0.764412,32
H,0.1592,0.764340,94
M,0.1592,0.764340,55
Q,0.1592,0.764340,86
R,0.1592,0.764340,46
H,0.1593,0.764249,100
M,0.1593,0.764249,58
Q,0.1593,0.764249,95
R,0.1593,0.764249,36
H,0.1594,0.764198,106
M,0.1594,0.764198,69
Q,0.1594,0.764198,92
R,0.1594,0.764198,39
H,0.1595,0.764539,105
M,0.1595,0.764539,53
Q,0.1595,0.764539,86
R,0.1595,0.764539,38
H,0.1596,0.763926,102
M,0.1596,0.763926,56
Q,0.1596,0.763926,95
R,0.1596,0.763926,35
H,0.1597,0.764037,92
M,0.1597,0.764037,53
Q,0.1597,0.764037,70
R,0.1597,0.764037,35
H,0.1598,0.763855,102
M,0.1598,0.763855,50
Q,0.1598,0.763855,81
R,0.1598,0.763855,32
H,0.1599,0.763853,91
M,0.1599,0.763853,61
Q,0.1599,0.763853,79
R,0.1599,0.763853,30
H,0.1600,0.763930,110
M,0.1600,0.763930,46
Q,0.1600,0.763930,71
R,0.1600,0.763930,34
H,0.1601,0.763492,93
M,0.1601,0.763492,51
Q,0.1601,0.763492,87
R,0.1601,0.763492,32
H,0.1602,0.763283,93
M,0.1602,0.763283,53
Q,0.1602,0.763283,85
R,0.1602,0.763283,36
H,0.1603,0.763659,90
M,0.1603,0.763659,54
Q,0.1603,0.763659,79
R,0.1603,0.763659,38
H,0.1604,0.763233,92
M,0.1604,0.763233,54
Q,0.1604,0.763233,73
R,0.1604,0.763233,28
H,0.1605,0.762938,96
M,0.1605,0.762938,50
Q,0.1605,0.762938,83
R,0.1605,0.762938,36
H,0.1606,0.762929,90
M,0.1606,0.762929,52
Q,0.1606,0.762929,76
R,0.1606,0.762929,34
H,0.1607,0.762976,99
M,0.1607,0.762976,53
Q,0.1607,0.762976,71
